,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
219,pharm,2019,3,50,"당뇨신장병과 소화성궤양이 있는 55세 남자가 발톱진균증 치료를 위해 이트라코나졸(itraconazole) 캡슐을 처방받았다. 기존에 복용하던 약물 중 이트라코나졸의 효과를 감소시킬 수 있는 것은? [복용약물] 라니티딘(ranitidine) 150 mg 1일 2회 메트포르민(metformin) 1,000 mg 1일 2회 시타글립틴(sitagliptin) 100 mg 1일 1회 에날라프릴(enalapril) 5 mg 1일 1회 비타민B, C 복합제 1정, 1일 2회 ",라니티딘,메트포르민,시타글립틴,에날라프릴,"비타민B, C 복합제",A,
220,pharm,2019,3,51,"72세 여자가 클린다마이신(clindamycin) 을 3일간 복용하였는데, 발열, 복통, 심한 설사 증상이 나타났다. Clostridium difficile 독소 검사에서 양성으로 나타났을 때, 적절한 치료약은?",로페라미드(loperamide) 경구제,반코마이신(vancomycin) 경구제,아트로핀(atropine) 정맥주사제,암피실린(ampicillin) 정맥주사제,메로페넴(meropenem) 정맥주사제,B,
221,pharm,2019,3,52,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 3일 전부터 발열, 허리통증, 구토가 나타난 58세 여자가 입원하여 중증 급성신우신염으로 진단받았다. 환자는 지난 24시간 동안 1일 5회 이상의 심한 구토로 인해 아무것도 먹지 못하였다. [알레르기력]  설파메톡사졸/트리메토프림(sulfamethoxazole/trimethoprim) : 복용 후 두드러기 발생 [임상검사 결과] 소변 및 혈액 배양 검사: 검사 중 BUN 35 mg/dL,  SCr 1.3 mg/dL,  CrCl 67 mL/min 치료에 적절한 경험적 항생제는?",세프포독심(cefpodoxime) 경구제,포스포마이신(fosfomycin) 경구제,목시플록사신(moxifloxacin) 경구제,반코마이신(vancomycin) 정맥주사제,세프트리악손(ceftriaxone) 정맥주사제,E,
222,pharm,2019,3,53,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 3일 전부터 발열, 허리통증, 구토가 나타난 58세 여자가 입원하여 중증 급성신우신염으로 진단받았다. 환자는 지난 24시간 동안 1일 5회 이상의 심한 구토로 인해 아무것도 먹지 못하였다. [알레르기력]  설파메톡사졸/트리메토프림(sulfamethoxazole/trimethoprim) : 복용 후 두드러기 발생 [임상검사 결과] 소변 및 혈액 배양 검사: 검사 중 BUN 35 mg/dL,  SCr 1.3 mg/dL,  CrCl 67 mL/min 경험적 치료를 시작하고 4일 후, 증상이 호전된 환자가 퇴원하려고 한다. 퇴원 후에 복용해야 할 적절한 항생제는?",리네졸리드(linezolid) 경구제,독시사이클린(doxycycline) 경구제,레보플록사신(levofloxacin) 경구제,클린다마이신(clindamycin) 경구제,아지트로마이신(azithromycin) 경구제,C,
223,pharm,2019,3,54,"30세 여자가 간헐적인 편두통 치료를 위해 이부프로펜(ibuprofen) 을 복용하고 있었으나, 최근 두통의 발생 빈도가 증가하였다. 적절한 대체 치료약물은?",리자트립탄(rizatriptan),부토르파놀(butorphanol),토피라메이트(topiramate),프로프라놀롤(propranolol),아세트아미노펜(acetaminophen),A,
224,pharm,2019,3,55,만성신장병이 있는 73세 남자가 알츠하이머병으로 기억력이 감소하고 정확한 용어 선택과 단어 사용에 어려움이 있다. 적절한 치료약물은?[임상검사 결과] 간이정신상태(MMSE) : 20점(경도) CrCl 35 mL/min,메만틴(memantine),도네페질(donepezil),올란자핀(olanzapine),노르트립틸린(nortriptyline),카르바마제핀(carbamazepine),B,
225,pharm,2019,3,56,파킨슨병으로 카르비도파/레보도파(carbidopa/levodopa) 를 복용하던 78세 환자에게 잠을 깬 후 몸을 일으키기 어려운 증상과 진전이 심하게 나타나기 시작하였다. 적절한 추가약물은?,도파민(dopamine),엔타카폰(entacapone),돔페리돈(domperidone),아미트립틸린(amitriptyline),트리헥시페니딜(trihexyphenidyl),B,
226,pharm,2019,3,57,"복합부분발작을 치료하기 위해 발프로산(valproic acid) 1,000 mg을 1일 2회 복용하고 있는 38세 남자가 라모트리진(lamotrigine) 을 추가로 복용하게 되었다. 다른 병용약물이나 공존질환은 없다. 의사에게 적절한 용량변경으로 추천할 수 있는 것은?[라모트리진 허가사항] 용법 및 용량: 시작용량 25 mg 1일 1회 , 유지용량 50 mg 1일 1회 ",발프로산 1일 용량의 50% 를 감량,발프로산 1일 용량의 50% 를 증량,라모트리진 1일 용량의 50% 를 감량하여 시작,라모트리진 1일 용량의 50% 를 증량하여 시작,라모트리진 1일 용량의 75% 를 증량하여 시작,C,
227,pharm,2019,3,58,38세 남자가 우울증 치료를 위해 플루옥세틴(fluoxetine) 복용을 시작한 후 불면증이 나타났다. 적절한 추가약물은?,설트랄린(sertraline),트라조돈(trazodone),둘록세틴(duloxetine),벤라팍신(venlafaxine),부프로피온(bupropion),B,
228,pharm,2019,3,59,"조현병 치료를 위해 리스페리돈(risperidone) 을 복용하던 37세 여자에서 유즙분비가 나타나고, 체중이 최근 3개월간 5 kg 증가하는 부작용이 발생하였다. 적절한 대체약물은?",클로자핀(clozapine),올란자핀(olanzapine),할로페리돌(haloperidol),팔리페리돈(paliperidone),아리피프라졸(aripiprazole),E,
229,pharm,2019,3,60,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 10세 남아가 주의력결핍과다행동장애(ADHD) 치료를 위하여 메틸페니데이트(methylphenidate) 정 5 mg을 오전 9시와 오후 5시에 1정씩 복용하고 있다. 약물복용 시작 후 나타난 불면증 증상을 감소시키기 위해 적절한 것은?,서방정으로 변경하여 복용,오후 5시 복용약의 용량 증가,1일 1회 2정을 취침 전에 복용,1회 1정을 오전 9시와 취침 전에 복용,1회 1정을 오전 9시와 오후 2시에 복용,E,
230,pharm,2019,3,61,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 10세 남아가 주의력결핍과다행동장애(ADHD) 치료를 위하여 메틸페니데이트(methylphenidate) 정 5 mg을 오전 9시와 오후 5시에 1정씩 복용하고 있다. 약물복용 중 정기적으로 모니터링해야 하는 것은?,안압,혈당,골밀도,식사량,폐활량,D,
231,pharm,2019,3,62,"우울증, 신경병증이 있는 56세 여자가 골관절염으로 이부프로펜(ibuprofen) 을 복용하고 있다. 통증이 개선되지 않을 때 적절한 추가약물은?",둘록세틴(duloxetine),데노수맙(denosumab),아달리무맙(adalimumab),테리파라타이드(teriparatide),메토트렉세이트(methotrexate),A,
232,pharm,2019,3,63,유방암의 가족력이 있는 54세 폐경기 여자에게 적절한 골다공증 치료약물은?,랄록시펜(raloxifene),에스트로겐(estrogen),인플릭시맵(infliximab),글루코사민(glucosamine),덱사메타손(dexamethasone),A,
233,pharm,2019,3,64,오른쪽 엄지발가락에 심한 통증과 부종이 있는 52세 남자가 급성통풍으로 진단받았다. 통증과 부종을 완화하기 위한 약물은?,나프록센(naproxen),알로푸리놀(allopurinol),페북소스타트(febuxostat),라스부리카제(rasburicase),벤즈브로마론(benzbromarone),A,
234,pharm,2019,3,65,"기립저혈압이 있는 69세 남자가 양성전립선비대로 진단받았다. 전립선이 크고(무게 42 g), 혈중 전립선특이항원(PSA) 이 4.8 ng/mL으로 높으며, 국제전립선증상점수(IPSS) 가 18점(중등도) 에 해당한다. 적절한 약물(요법) 은?",실데나필(sildenafil),독사조신(doxazosin),데스모프레신(desmopressin),옥시부티닌(oxybutynin) ＋테라조신(terazosin),피나스테리드(finasteride) ＋탐스로신(tamsulosin),E,
235,pharm,2019,3,66,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 38세 여자에게 10개 이상의 관절 부위에서 통증과 부종이 5주 정도 지속되었다. 류마티스관절염으로 진단되어 메토트렉세이트(methotrexate) 를 복용할 예정이다. 메토트렉세이트에 의한 이상반응을 예방하기 위해 병용투여가 추천되는 약물은?,폴산(folic acid),황산철(ferrous sulfate),아스코르브산(ascorbic acid),이소트레티노인(isotretinoin),황산마그네슘(magnesium sulfate),A,
236,pharm,2019,3,67,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 38세 여자에게 10개 이상의 관절 부위에서 통증과 부종이 5주 정도 지속되었다. 류마티스관절염으로 진단되어 메토트렉세이트(methotrexate) 를 복용할 예정이다. 메토트렉세이트의 약효가 발현하기 전에 류마티스관절염의 증상을 경감하기 위해 사용하는 약물은?,설파살라진(sulfasalazine),아자티오프린(azathioprine),프레드니솔론(prednisolone),아세트아미노펜(acetaminophen),히드록시클로로퀸(hydroxychloroquine),C,
237,pharm,2019,3,68,평소 건강하였던 42세 남자가 필라델피아염색체 양성의 가속기 만성골수세포백혈병(CML) 으로 진단받았다. BCR-ABL 키나아제 도메인에 돌연변이는 없다. 1차 항암약물(요법) 은?,닐로티닙(nilotinib),소라페닙(sorafenib),레고라페닙(regorafenib),트레티노인(tretinoin) ＋이다루비신(idarubicin),시타라빈(cytarabine) ＋다우노루비신(daunorubicin),A,
238,pharm,2019,3,69,"1년 전 심부정맥혈전증으로 치료받은 61세 여자가 2기 유방암으로 절제수술을 받았다. 현재 폐경 상태이고, 다른 병력은 없다. 수술 후 적절한 보조항암약물은?[검사 결과] 호르몬수용체(HR) : 양성 사람표피성장인자수용체2(HER2) : 음성",라파티닙(lapatinib),카페시타빈(capecitabine),베바시주맙(bevacizumab),아나스트로졸(anastrozole),트라스투주맙(trastuzumab),D,
239,pharm,2019,3,70,64세 남자가 4기 비소세포폐암(선암) 으로 진단받았다(ECOG 수행도 1) . 적절한 1차 항암약물(요법) 은?[검사 결과] 역형성림프종인산화효소(ALK) 유전자 재배열: 음성 표피성장인자수용체(EGFR) 돌연변이: 양성,엘로티닙(erlotinib),토포테칸(topotecan),니볼루맙(nivolumab),카페시타빈(capecitabine) ＋옥살리플라틴(oxaliplatin),카르보플라틴(carboplatin) ＋파클리탁셀(paclitaxel) ＋크리조티닙(crizotinib),A,
240,pharm,2019,3,71,전이성 대장암으로 진단받은 53세 남자가 플루오로우라실(fluorouracil) ＋로이코보린(leucovorin) ＋이리노테칸(irinotecan) 항암화학요법을 처음 받았다. 항암화학요법 종료 2일 후부터 매일 수차례의 심한 설사가 발생하였다. 설사 외에 다른 증상은 없다. 설사 완화를 위한 적절한 초기약은?,락툴로오스(lactulose) 경구제,로페라미드(loperamide) 경구제,아트로핀(atropine) 주사제,덱사메타손(dexamethasone) 주사제,시프로플록사신(ciprofloxacin) 주사제,B,
241,pharm,2019,3,72,"뼈로 전이된 소세포폐암이 있는 72세 남자가 허리, 어깨 등에 지속적인 뼈통증이 있다. 옥시코돈(oxycodone) 과 최대용량의 아세트아미노펜(acetaminophen) 을 복용하고 있지만, 통증이 잘 조절되지 않는다. 적절한 진통보조제는?",날록손(naloxone),페티딘(pethidine),디아제팜(diazepam),가바펜틴(gabapentin),졸레드론산(zoledronic acid),E,
242,pharm,2019,3,73,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 58세 여자가 2기 유방암으로 절제수술을 받았다. 검사 결과, 호르몬수용체(HR) 와 사람표피성장인자수용체2(HER2) 는 모두 음성이다. 수술 후 예정된 보조항암화학요법은 다음과 같다.독소루비신(doxorubicin) 60 mg/m2 제1일시클로포스파미드(cyclophosphamide) 600 mg/m2 제1일 위 보조항암화학요법의 용량을 검토할 때 확인이 필요한 검사항목은?",안압,간기능,골밀도,폐기능,갑상선기능,B,
243,pharm,2019,3,74,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 58세 여자가 2기 유방암으로 절제수술을 받았다. 검사 결과, 호르몬수용체(HR) 와 사람표피성장인자수용체2(HER2) 는 모두 음성이다. 수술 후 예정된 보조항암화학요법은 다음과 같다.독소루비신(doxorubicin) 60 mg/m2 제1일시클로포스파미드(cyclophosphamide) 600 mg/m2 제1일 항암제 유발 급성구역구토를 예방하기 위하여 보조항암화학요법 전에 투여하는 적절한 약물요법은?",덱사메타손(dexamethasone) ＋메토클로프라미드(metoclopramide),덱사메타손＋온단세트론(ondansetron),아프레피탄트(aprepitant) ＋온단세트론＋덱사메타손,아프레피탄트＋온단세트론＋그라니세트론(granisetron),온단세트론＋메토클로프라미드＋로라제팜(lorazepam),C,
244,pharm,2019,3,75,얼굴에 가려움증과 발진이 나타난 27세 여자가 아토피피부염으로 진단받았다. 피부에 진물이나 감염의 징후는 없다. 적절한 치료약은?,무피로신(mupirocin) 연고,타크롤리무스(tacrolimus) 0.1% 연고,히드로코르티손(hydrocortisone) 1% 크림,아자티오프린(azathioprine) 정제,메틸프레드니솔론(methylprednisolone) 정제,C,
245,pharm,2019,3,76,"55세 남자에게 최근 왼쪽 눈의 시력이 저하되고 뿌옇게 보이는 증상이 발생하였다. 병원에서 측정한 안압이 25 mmHg 였고, 개방각녹내장으로 진단되었다. 적절한 치료약은?",만니톨(mannitol) 주사제,아세타졸아미드(acetazolamide) 정제,티몰롤(timolol) 점안제,아트로핀(atropine) 점안제,플루오로메톨론(fluorometholone) 점안제,C,
246,pharm,2019,3,77,68세 남자가 지난 10일 동안 장폐쇄로 금식하였다. 정맥으로 영양공급을 시작할 때 발생할 수 있는 재주입증후군(refeeding syndrome) 을 확인하기 위해 혈중농도 모니터링이 필요한 것은?,인,요산,혈소판,트로포닌,호모시스테인,A,
247,pharm,2019,4,1,"‘최적의 근거중심약료를 제공하여, 약사서비스를 이용하는 사람들의 요구를 충족하는 약무’를 의미하는 것은?",Good Supply Practice(GSP),Good Clinical Practice(GCP),Good Pharmacy Practice(GPP),Good Laboratory Practice(GLP),Good Manufacturing Practice(GMP),C,
248,pharm,2019,4,2,"약사가 환자상담 후 중재서비스를 FARM 형식으로 기록하고자 한다. 다음 내용이 들어갈 항목은?본태성고혈압 환자가 에날라프릴(enalapril) 정 10 mg을 1달간 복용하였음에도 불구하고 혈압이 160/100 mmHg 으로서 조절되지 않은 것은, 기침 부작용으로 환자가 약을 제대로 복용하지 않았기 때문인 것으로 보임.",Findings,Assessment,Resolution,Recommendation,Monitoring,B,
249,pharm,2019,4,3,"암성통증이 있는 55세 환자가 아세트아미노펜(acetaminophen) 서방정 650 mg을 1정씩 1일 3회, 옥시코돈(oxycodone) CR정 20 mg을 1정씩 1일 2회 복용하고 3일 뒤, 심한 변비가 생겼다. ‘약물관련문제’ 중 어디에 해당하는가?",용량 과다,용량 부족,약물상호작용 발생,약물이상반응 발생,비효과적인 약물 사용,D,
250,pharm,2019,4,6,처방전 양식에서 ‘의약품 조제 명세’에 기입하는 것은?,질병분류기호,약국 전화번호,조제 시 참고사항,조제 약사의 면허번호,처방약의 대체조제 내용,E,
251,pharm,2019,4,7,"처방전에 산제로 조제하라는 지시가 있더라도, 제형의 특성상 산제로 조제하지 말아야 하므로 의사에게 문의해야 하는 약은?",디곡신(digoxin) 정,메트포르민(metformin) 정,판토프라졸(pantoprazole) 정,피나스테리드(finasteride) 정,메트로니다졸(metronidazole) 정,C,
252,pharm,2019,4,8,"2015년 발표된 Beers의 기준에 근거하여 75세 노인 환자의 처방을 검토할 때, 부적절한 처방이므로 의사에게 문의해야 하는 약은?",가바펜틴(gabapentine) 정,글리메피리드(glimepiride) 정,니페디핀(nifedipine) OROS 정,아미트리프틸린(amitriptyline) 정,에스시탈로프람(escitalopram) 정,D,
253,pharm,2019,4,10,처방 검토 시 약물 선택의 적절성에 관하여 의사에게 문의해야 하는 경우는?,탈모 – 피나스테리드(finasteride) 1 mg 정,HIV 감염증 – 라미부딘(lamivudine) 150 mg 정,수술 시 근이완 – 베쿠로늄(vecuronium) 60 mg 주,피부 가려움증 – 히드록시유레아(hydroxyurea) 250 mg 캡슐,류마티스관절염 – 메토트렉세이트(methotrexate) 2.5 mg 정,D,
254,pharm,2019,4,11,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 58세 폐암 환자에게 수술 후 다음과 같은 항암화학요법이 처방되었다.• 파클리탁셀(paclitaxel) 주 200 mg/m2 제1일• 카보플라틴(carboplatin) 주 AUC 6 제1일• 21일마다 4주기 투여 이 항암화학요법에서 고려해야 할 보조치료제는?,메스나(mesna) 주,로이코보린(leucovorin) 주,돔페리돈(domperidone) 정,아세트아미노펜(acetaminophen) 정,클로르페니라민(chlorpheniramine) 정,E,
