,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
386,doctor,2013,3,18,"고혈압이 있는 70세 남자가 갑자기 발생한 오른쪽 반신마비와 의지상실증(abulia) 으로 응급실에왔다. 요실금이 있었다고 하였다. 신경학적 진찰에서 오른쪽 팔의 근력은 4등급(grade Ⅳ), 오른쪽다리의 근력은 2등급(grade Ⅱ) 이었고, 깊은힘줄반사(deep tendon reflex) 는 오른쪽에서 모두 항진되어 있었다. 손상된 뇌혈관은?",뇌바닥동맥,왼쪽 앞대뇌동맥,오른쪽 앞대뇌동맥,왼쪽 중간대뇌동맥,오른쪽 중간대뇌동맥,B,
387,doctor,2013,3,19,"생후 7일 된 신생아가 전신경련을 일으켜 병원에 왔다. 2일 전부터 열이 있었다. 체온 38.5℃, 맥박110회/분, 호흡 65회/분이었다. 황달과 앞숫구멍의 팽창을 보였다. 검사 결과는 다음과 같았다.적합한 치료는?혈액: 혈색소 13.8 g/dL, 백혈구 25,000/mm^3 (중성구 92%), 혈소판 250,000/mm^3,총빌리루빈 7 mg/dL, 뇌척수액: 백혈구 187/mm^3 (중성구 88%, 단핵구 12%), 포도당 18 mg/dL, 단백질 128 mg/dL",메티실린,암피실린,암포테리신B,세포탁심 + 암피실린,세포탁심 + 암포테리신B,D,
388,doctor,2013,3,20,"7개월 남아가 하루에 수십 번씩 깜짝깜짝 놀라서 병원에 왔다. 목, 몸통, 사지의 수축은 짧게대칭적으로 수 분에 걸쳐 나타났다. 소리를 지르거나 팔을 뻗치기도 하였다. 눈을 맞추지 못하였고고개도 가누지 못했다. 뇌파에는 점두경련의뇌파(hypsarrhythmia) 가 보였다. 진단은?",소발작,영아연축,복합부분발작,간대성근경련발작,레녹스- 가스토증후군,B,
389,doctor,2013,3,21,"67세 남자가 전신에 두드러기가 나면서 숨이 차고 의식을 잃어 응급실로 실려 왔다. 퇴행관절염으로벌독(아피톡신) 관절강 내 주사를 2번째 맞고 10분이 지나 전신에 두드러기가 나타나기 시작하였다고하였다. 5년 전 벌초를 하던 중 벌에 쏘인 후, 쏘인 부위에 두드러기가 발생했다고 하였다. 원인검사는?",침강항체,피부접촉검사,혈청 트립신분해효소,혈청 총면역글로불린 E,혈청 알레르기항원 특이 면역글로불린 E,E,
390,doctor,2013,3,22,"5개월 남아가 반복되는 피부 증상 때문에 병원에 왔다. 가려워서 얼굴을 심하게 부비며, 자주보챘다. 형이 천식을 앓고 있었다. 양쪽 뺨과 눈 주위에 홍반, 구진, 삼출물과 딱지 등이 있었고,귀의 피부가 두꺼워져 있었다. 진단은?",건선,비늘증,고름딱지증,지루피부염,아토피피부염,E,
391,doctor,2013,3,23,4세 남아가 항문이 가려워서 병원에 왔다. 가려움은 주로 밤에 심했고 항문 주위에 국한되어있었다. 먼저 시행해야 하는 검사는?,직장손가락검사,알레르기 피부검사,혈청 총면역글로불린 E,우드등(Wood's lamp) 검사,항문주위 셀로판테이프검사,E,
392,doctor,2013,3,24,"37세 여자가 열과 권태감 때문에 병원에 왔다. 증상은 1개월 전에 시작하였고, 피로감과 땀남,손떨림, 두근거림이 있었고, 체중도 2 kg 감소하였다. 혈압 110/80 mmHg, 맥박 110회/분, 체온37.5℃였다. 갑상샘은 전체적으로 커져 있었으며 심한 압통이 있었다. 검사 결과는 다음과 같았다.치료는?혈액: 갑상샘자극호르몬<0.01 mIU/L (참고치, 0.34~4.25) 유리 T4 3.01 ng/dL (참고치, 0.89~1.78), 항갑상샘과산화효소항체 음성, 항갑상샘자극호르몬(TSH) 수용체항체 음성 24시간 방사성요오드 섭취율: 0.9% (참고치, 5~20) ",항생제,메티마졸,레보티록신,프로필티오우라실,비스테로이드소염제,E,
393,doctor,2013,3,25,"52세 여자가 체중 증가 때문에 병원에 왔다. 5년 전부터 무릎 관절통으로 약제를 복용하면서체중이 8 kg 증가하였다. 키 162 cm, 체중 70 kg, 혈압 150/90 mmHg, 맥박 73회/분이었다. 얼굴은둥글고 배가 나왔으나, 팔과 다리는 가늘었고 멍이 여러 군데 관찰되었다. 아침 8시 공복에 시행한검사 결과는 다음과 같았다. 진단은?혈액: 포도당 110 mg/dL,  Na +136 meq/L, K+4.6 meq/L, 크레아티닌 1.0 mg/dL, 코티솔 1.2 ㎍/dL (참고치, 5~25), 부신겉질자극호르몬 6.4 pg/mL (참고치, 6.0~76.0) 24시간 소변: 유리코티솔 10 ㎍ (참고치, 20~70) ",단순비만,부신샘종,뇌하수체샘종,의인쿠싱증후군,딴곳부신겉질자극호르몬증후군(ectopic ACTH syndrome),D,
394,doctor,2013,3,26,"25세 여자가 2일 전 발생한 심한 두통으로 병원에 왔다. 2주 전 질식분만하였으며, 당시 자궁출혈이 있어 수혈을 받았다. 혈압 110/70 mmHg, 맥박 95회/분, 체온 37.0℃였고, 시야검사는정상이었다. 혈액검사 결과는 다음과 같았다. 자기공명영상사진에서 안장 부위에 출혈을 동반한3 cm 크기의 덩이가 관찰되었고 정상 뇌하수체는 왼쪽으로 밀려 있었다. 치료는?포도당 78 mg/dL,  Na +132 meq/L, K+4.0 meq/L, 혈액요소질소 16.1 mg/dL,  크레아티닌 0.9 mg/dL",도파민,옥시토신,브로모크립틴,소마토스타틴유사체,글루코코르티코이드,E,
395,doctor,2013,3,27,"24세 남자가 심한 전신쇠약감 때문에 병원에 왔다. 식욕이 감소되어 6개월 동안 체중이 6 kg감소하였고, 성욕도 감소되었다. 2년 전 군복무 중 출혈열콩팥증후군으로 치료를 받은 적이 있었다.키 170 cm, 체중 60 kg, 혈압 110/75 mmHg 이었다. 혈액검사 결과는 다음과 같았다. 진단을 위해필요한 검사는?혈색소 10.0 g/dL, 공복혈당 68 mg/dL,  혈액요소질소 19.0 mg/dL,  크레아티닌 1.4 mg/dL, Na +125 meq/L, K+4.1 meq/L, 유리 T4 0.70 ng/dL (참고치, 0.89~1.78),갑상샘자극호르몬 1.02 mIU/L (참고치, 0.34~4.25) ",혈청 인슐린,혈청 프로락틴,혈청 역(reverse) T3,복합뇌하수체자극검사,24시간 소변 유리코티솔,D,
396,doctor,2013,3,28,"54세 여자가 가슴통증 때문에 병원에 왔다. 어릴 적부터 항경련제를 복용하고 있었다. 1년 전다리 골절을 당한 이후 바깥출입은 거의 하지 않고 집안에서만 지냈다고 하였다. 입 주위가 가끔저렸고 손발에 경련이 자주 발생하였으며, 계단을 오르기가 힘들었다. 검사 결과는 다음과 같았다.병인을 찾기 위해 필요한 검사는?혈액: 알부민 3.0 g/dL, 알칼리인산분해효소 250 U/L (참고치, 33~96) 칼슘 6.5 mg/dL (참고치, 8.7~10.2), 인 2.4 mg/dL (참고치, 2.5~4.3) 마그네슘 1.7 mg/dL (참고치, 1.5~2.3) 무손상(intact) 부갑상샘호르몬 98 pg/mL (참고치, 8~51) 24시간 소변: 칼슘 68 mg (참고치, <300) 뼈스캔: 갈비뼈에 골절이 의심되는 다수의 섭취 증가",혈액 칼시토닌,24시간 소변 유리코티솔,혈액 단백질전기이동검사,혈액 25- 히드록시비타민 D,혈액 알칼리인산분해효소 전기이동검사,D,
397,doctor,2013,3,29,"6세 남아가 키가 작아서 병원에 왔다. 키 104 cm (3백분위수 미만), 체중 14 kg (3백분위수미만) 이었다. 최근 1년 동안 키가 3 cm 컸다. 복부 비만이 있었으며, 음경 길이가 짧았다. 부모의키는 모두 50백분위수였다. 손목 X선 뼈나이는 4세였다. 혈액검사 결과는 다음과 같았다. 확진을위한 혈액검사는?유리 T4 1.32 ng/dL (참고치, 0.8~2.0),갑상샘자극호르몬 3.5 mIU/L (참고치, 0.6~6.3) ",인슐린유사성장인자 I,운동 후 성장호르몬 농도,수면 중 성장호르몬 농도,인슐린 투여 후 성장호르몬 농도,포도당 경구 투여 후 성장호르몬 농도,D,
398,doctor,2013,3,30,"75세 남자가 10분 이상 걸으면 오른쪽 다리에 통증이 발생하여 병원에 왔다. 20년 전부터 당뇨병을앓고 있었다. 혈압 150/80 mmHg, 맥박 72/분이었다. 오른쪽 발등동맥이 만져지지 않았다. 혈액검사결과는 다음과 같았다. 다리 말초동맥 컴퓨터단층촬영을 하기 전에 콩팥기능 악화를 예방하기위해 0.9% 식염수와 함께 투여할 약제는?크레아티닌 1.8 mg/dL,  총콜레스테롤 220 mg/dL, 공복혈당 158 mg/dL,  당화혈색소 7.4% ",스타틴,메트포르민,칼슘통로차단제,앤지오텐신전환효소억제제,N- 아세틸시스테인(N- acetylcysteine),E,
399,doctor,2013,3,31,"55세 여자가 3일 전부터 발열, 오한과 왼쪽 옆구리 통증이 있어 병원에 왔다. 언니가 말기콩팥병으로혈액투석을 받고 있었다. 혈압 150/90 mmHg, 체온 38.0℃였다. 복부에서 덩이가 만져졌으며, 왼쪽갈비척추각 압통이 관찰되었다. 검사 결과는 다음과 같았다. 치료는?혈액: 혈색소 13.4 g/dL, 백혈구 13,000/mm^3, 크레아티닌 1.3 mg/dL, 소변: 단백질 (2+), 적혈구 5~9/고배율시야, 백혈구 30~49/고배율시야 복부초음파: 양쪽 콩팥과 간에 다수의 낭종",아목시실린(amoxicillin),반코마이신(vancomycin),클린다마이신(clindamycin),독시사이클린(doxycycline),시프로플록사신(ciprofloxacin),E,
400,doctor,2013,3,32,"33세 남자가 온몸에 기운이 없어서 병원에 왔다. 8년 전부터 당뇨병을 앓고 있었고, 최근 식사량이감소하여 2일 전부터 자의로 인슐린을 맞지 않았다. 혈압 100/60 mmHg, 맥박 84회/분, 호흡18회/분이었다. 검사결과는 다음과 같았다. 산-염기 상태는?동맥혈: pH 7.32, PCO2 30 mmHg, PO2 100 mmHg, HCO3- 15 meq/L  정맥혈: Na +142 meq/L, K+4.5 meq/L, Cl- 105 meq/L  ",정상 산- 염기 상태,대사산증과 보상적 호흡성알칼리증,호흡성산증과 보상적 대사알칼리증,대사산증과 호흡성산증의 혼합,고음이온차이 대사산증과 정상음이온차이 대사산증의 혼합,B,
401,doctor,2013,3,33,"24세 남자가 갑작스런 두통, 시력저하와 경련으로 응급실에 왔다. 반복되는 요로감염으로 10년 전에왼쪽 콩팥절제술을 받았다. 의식은 혼미하였고 혈압 230/150 mmHg, 맥박 98회/분이었다. 양쪽 다리에오목부종이 있었다. 안저검사에서 유두부종이 관찰되었다. 검사 결과는 다음과 같았다. 치료는?혈액: 혈색소 9.8 g/dL, 크레아티닌 3.0 mg/dL,  Na +/K+138/4.0 meq/L  젖산탈수소효소 488 U/L (참고치, 115~220) 소변: 단백질 (2+), 적혈구 20~29/고배율시야, 적혈구원주 (+) ",디곡신(digoxin) 정맥주사,라베탈롤(labetalol) 정맥주사,니페디핀(nifedipine) 설하투여,푸로세미드(furosemide) 정맥주사,앤지오텐신수용체차단제(ARB) 경구투여,B,
402,doctor,2013,3,34,"임신 나이 40주, 출생체중 3,200 g인 신생아가 생후 24시간에 황달이 심해졌다. 모유를 잘 먹고있었고, 체온 37℃였다. 검사 결과는 다음과 같았다. 진단은?신생아: 혈색소 10 g/dL, 백혈구 8,900/mm^3, 그물적혈구 10%,말초혈액펴바른표본 유핵적혈구 증가,C-반응단백질 5 mg/L (참고치, 0.8~11.2) 총빌리루빈 20.5 mg/dL,  직접빌리루빈 1.3 mg/dL, 혈액형 O, Rh 양성, 쿰즈반응 양성 엄마: 혈액형 A, Rh 음성",패혈증,모유황달,생리적황달,Rh부적합증,ABO부적합증,D,
403,doctor,2013,3,35,32세 산과력 2-0-0-2인 여자가 성폭행을 당한 지 6일 만에 병원에 왔다. 임신을 예방하기 위한적합한 조치는?,살정자제,고용량 에스트로겐,프로게스테론,복합경구피임제,구리자궁내장치,E,
404,doctor,2013,3,36,"51세 여자가 3개월 전부터 얼굴이 자주 화끈거리고 붉어지며 가슴이 두근거려 병원에 왔다. 6년전에 자궁근종으로 자궁절제술을 받았다. 혈액검사 결과는 다음과 같았다. 치료는?갑상샘자극호르몬 3.25 mIU/L (참고치, 0.34~4.25) 난포자극호르몬 81.5 IU/L (참고치, 5~20) 에스트라디올 15.0 pg/mL (참고치, 10~200) ",에스트로겐,테스토스테론,도파민길항제,랄록시펜,생식샘자극호르몬방출호르몬작용제,A,
405,doctor,2013,3,37,"55세 여자가 아랫배에 덩이가 만져져 병원에 왔다. 6년 전 폐경되었다. 골반초음파 검사에서자궁은 위축되어 있었고, 오른쪽 자궁부속기에 직경 12 cm 크기의 고형성(solid) 덩이가 관찰되었다.처치는?",경과관찰,항생제,에스트로겐,정기적 암세포표면항원(CA) - 125 검사,탐색개복술,E,
406,doctor,2013,3,38,37세 산과력 1-0-0-1인 여자가 월경량이 많고 월경통이 심하여 병원에 왔다. 골반초음파검사에서자궁바닥에서 직경 8 cm인 덩이가 관찰되어 자궁근종절제술을 받았다. 1주 후 병리조직검사에서평활근육종(leiomyosarcoma) 으로 진단되었다. 처치는?,경과관찰,프로게스테론,전자궁절제술,항암화학요법,방사선 근접치료(brachytherapy),C,
407,doctor,2013,3,39,30세 산과력 1-0-0-1인 여자가 무월경 10주로 병원에 왔다. 골반초음파 검사에서 정상 자궁내임신이확인되었다. 5개월 전 자궁내장치(intrauterine device) 를 시술받았으며 질경 검사에서 자궁내장치의실이 자궁목에서 보였다. 처치는?,경과관찰,독시사이클린 투여,프로게스테론 투여,자궁내장치 제거,치료적유산,D,
408,doctor,2013,3,40,"임신 9주인 32세 다분만부가 산전 진찰을 위해 병원에 왔다. 키 160 cm, 몸무게 90 kg이었다.이전 임신에서 임신당뇨병으로 진단받았다. 우선 시행할 검사는?",근전도,안저검사,신장초음파,심장초음파,경구포도당부하검사,E,
409,doctor,2013,3,41,임신 35주인 30세 미분만부가 3분 간격의 진통과 맑은 질분비물이 있어 병원에 왔다. 골반검사에서자궁목 밖으로 태아의 발이 빠져나와 있었다. 전자태아심박동-자궁수축감시검사는 정상이었다. 처치는?,리토드린,베타메타손,바깥태아머리회전술(external cephalic version),유도분만,제왕절개술,E,
410,doctor,2013,3,42,임신 8주인 32세 다분만부가 1일 전부터 시작된 고열과 기침으로 병원에 왔다. 인플루엔자 신속항원반응검사 결과는 양성이었다. 처치는?,경과관찰,면역글로불린,레보플록사신(levofloxacin),오셀타미버(oseltamivir),치료적 유산,D,
411,doctor,2013,3,43,"34세 여자가 3개월 전에 폐결핵으로 진단받고, 이소니아지드(isoniazid), 리팜핀(rifampin), 에탐부톨(ethambutol) 로 치료받던 중 월경이 없어서 병원에 왔다. 초음파검사에서 정상 임신 8주로 진단되었다. 처치는?",약제투여 중단,현행치료 지속,이소니아지드 단독 투여,스트렙토마이신(streptomycin) 추가,치료적 유산,B,
412,doctor,2013,3,44,"임신 42주 1일인 33세 미분만부가 산전 진찰을 받기 위해 병원에 왔다. 초음파검사에서 태아는두정위였고, 예측태아몸무게 3,200 g, 양수지수 3 cm였다. 골반검사에서 자궁목 2 cm 확장, 90% 소실, 태아하강도 -2였다. 비수축검사는 반응성이었고 자궁수축은 없었다. 처치는?",경과관찰,프로게스테론,양수주입술,유도분만,제왕절개술,D,
413,doctor,2013,3,45,"17세 여자가 다이어트에 지나치게 집착하는 문제로 부모와 계속 마찰이 생겨 입원하였다.1년 전부터 살을 뺀다며 식사를 거의 하지 않았고 매일 격렬하게 운동에만 매달렸다. 저체중에도불구하고 체중증가에 대한 극심한 두려움을 표현했으며 여전히 자신이 살이 쪄서 걱정이라고말했다. 5개월 전부터 생리가 없었다. 혈압 90/60 mmHg, 맥박 60회/분이었다. 혈액검사 결과는다음과 같았다. 우선적인 치료는?Na +135 meq/L, K+2.8 meq/L, 알부민 2.9 g/dL,",부모교육,행동치료,영양상태 회복,항불안제 투여,식욕촉진제 투여,C,
